,ITEM_CODE,CATEGORY_NAME,ITEM_NAME,SUB_CATEGORY_NAME,A1_ITEM_CODE,Retailer Item Code,Description,A1_RET_ITEM_CODE,A1 Item Description,Visits(Base Item and A1 Purchased)#,Visits(Base Item and A1 Purchased)%,A1_ITEM_NAME,STANDARD_UPC,RETAILER_ITEM_CODE,CATEGORY_ID,SUB_CATEGORY_ID,UPC,TITLE,DETAILED_DESCRIPTION
13796,0,SUPPLIES,8OZ WHITE FOOD PAIL,SUPPLIES,0,8925034,FOSTER GRANT EYEWEAR,1200057494,HOT COLD BAGS - A,1,100,SPEC RING A WORD,NA,NA,NA,NA,NA,NA,NA
13808,0,SUPPLIES,8OZ WHITE FOOD PAIL,SUPPLIES,0,8925034,FOSTER GRANT EYEWEAR,1200057494,DIPS,1,100,SPEC RING A WORD,NA,NA,NA,NA,NA,NA,NA
13809,0,SUPPLIES,8OZ WHITE FOOD PAIL,SUPPLIES,0,8925034,FOSTER GRANT EYEWEAR,1200057494,DONUTS - PLU,1,100,SPEC RING A WORD,NA,NA,NA,NA,NA,NA,NA
7538,0,DELI,CAMEMBERT AU CALVADOS-CD,FRENCH CHS & BRIE,0,1200918095,FRENCH CHS & BRIE,1201389127,ART SUPPLIES-A,1,100,SUSHIC SPECIAL ORDER,NA,NA,NA,NA,NA,NA,NA
7965,0,EYE & EAR CARE,CLEAR METAL,FOSTER GRANT EYEWEAR,0,1202538205,FRESH CUT FRUIT,267146739,VK GM PRODUCT,1,100,F.EXPRESS: HEARTS OF ROMAINE,NA,NA,NA,NA,NA,NA,NA
14315,0,VITAMINS,AMZINGGRASS CHOC GRN SUPERFOOD,SPECIALTY SUPPLEMENTS,0,1201128803,FRESH CUT STEMS,267146739,WINE - ZINFANDEL,2,100,F.EXPRESS: HEARTS OF ROMAINE,NA,NA,NA,NA,NA,NA,NA
14323,0,VITAMINS,AMZINGGRASS CHOC GRN SUPERFOOD,SPECIALTY SUPPLEMENTS,0,1201128803,FRESH CUT STEMS,267146739,WINE - PREMIUM CABERNET,2,100,F.EXPRESS: HEARTS OF ROMAINE,NA,NA,NA,NA,NA,NA,NA
6569,0,BOOKS/MAGAZINES/STATIONARY,SURF MAGAZINE,MAGAZINES,0,8925114,FRESH FISH FILLETS,267146739,SPECIALTY PASTA,1,100,F.EXPRESS: HEARTS OF ROMAINE,NA,NA,NA,NA,NA,NA,NA
6574,0,BOOKS/MAGAZINES/STATIONARY,SURF MAGAZINE,MAGAZINES,0,8925114,FRESH FISH FILLETS,267146739,GRAB & GO,1,100,F.EXPRESS: HEARTS OF ROMAINE,NA,NA,NA,NA,NA,NA,NA
7296,0,COUGH & COLD,ACCU CHEK GUIDE TEST STRIPS,DIABETIC,0,1202270304,FRESH FISH FILLETS,267146739,PITTSBURGH STEELERS,1,100,F.EXPRESS: HEARTS OF ROMAINE,NA,NA,NA,NA,NA,NA,NA
7969,0,EYE & EAR CARE,CLEAR METAL,FOSTER GRANT EYEWEAR,0,1202538205,FRESH FISH FILLETS,267146739,ALL OTHER STATIONERY,1,100,F.EXPRESS: HEARTS OF ROMAINE,NA,NA,NA,NA,NA,NA,NA
12132,0,SEASONAL/PARTY/TOYS/CARDS,NAPKIN BEV WORLD OF CARS,EVERYDAY PARTYWARE,0,8944309,FRESH FISH FILLETS,267146739,ART SUPPLIES-A,1,100,F.EXPRESS: HEARTS OF ROMAINE,NA,NA,NA,NA,NA,NA,NA
14316,0,VITAMINS,AMZINGGRASS CHOC GRN SUPERFOOD,SPECIALTY SUPPLEMENTS,0,1201128803,FRESH FISH FILLETS,267146739,HALLOWEEN CANDY,2,100,F.EXPRESS: HEARTS OF ROMAINE,NA,NA,NA,NA,NA,NA,NA
14318,0,VITAMINS,AMZINGGRASS CHOC GRN SUPERFOOD,SPECIALTY SUPPLEMENTS,0,1201128803,FRESH FISH FILLETS,267146739,PRETZELS,2,100,F.EXPRESS: HEARTS OF ROMAINE,NA,NA,NA,NA,NA,NA,NA
1645,0,BEER / WINE / ALCOHOL BEV.,5113F JIM BEAM KENTUCKY 50ML,LIQUOR 50 ML.,0,8922475,FRONT END MAGAZINES,267146739,WINE - PREMIUM CHARDONNAY,1,100,F.EXPRESS: HEARTS OF ROMAINE,NA,NA,NA,NA,NA,NA,NA
4475,0,BEER / WINE / ALCOHOL BEV.,MENAGE A TROIS PINOT NOIR,WINE - PINOT NOIR,0,1201222001,FRONT END MAGAZINES,267146739,GRAB N GO PRE-PACKAGED,1,100,F.EXPRESS: HEARTS OF ROMAINE,NA,NA,NA,NA,NA,NA,NA
5495,0,BEER / WINE / ALCOHOL BEV.,SANTA JULIA MALBEC,WINE - IMPORTS,0,1201272231,FRONT END MAGAZINES,267146739,SPECIALTY REPUBLIC OF TEA,1,100,F.EXPRESS: HEARTS OF ROMAINE,NA,NA,NA,NA,NA,NA,NA
5835,0,BEER / WINE / ALCOHOL BEV.,STERLING VC PINOT GRIGIO,WINE - OTHER WHITE,0,1200200659,FRONT END MAGAZINES,267146739,VITAMINS-SINGLE LETTERS,1,100,F.EXPRESS: HEARTS OF ROMAINE,NA,NA,NA,NA,NA,NA,NA
6019,0,BEER / WINE / ALCOHOL BEV.,TGI FRIDAYS LONG ISLE ICED TEA,LIQUOR-42 PROOF OR LESS,0,1201504042,FRONT END MAGAZINES,267146739,RIVER CITY ENTREES,1,100,F.EXPRESS: HEARTS OF ROMAINE,NA,NA,NA,NA,NA,NA,NA
6601,0,BOOKS/MAGAZINES/STATIONARY,SURF MAGAZINE,MAGAZINES,0,8925114,FROZEN BEEF PATTIES,267146739,CLEVELAND CAVALIERS,1,100,F.EXPRESS: HEARTS OF ROMAINE,NA,NA,NA,NA,NA,NA,NA
11,0,ACCESSORY GIFT ITEMS,ORN HEART SHAPE FLOWER LARGE,ACCESSORY GIFT ITEMS,0,1202600863,FURNACE FILTERS,267146739,BAGGED CITRUS ORANGES,1,50,F.EXPRESS: HEARTS OF ROMAINE,NA,NA,NA,NA,NA,NA,NA
10093,0,HOUSEWARES,ZAK TROPIC MUG HANDL,TABLE TOP-A,0,1202440726,FURNACE FILTERS,267146739,WINE - ZINFANDEL,1,100,F.EXPRESS: HEARTS OF ROMAINE,NA,NA,NA,NA,NA,NA,NA
10642,0,SEAFOOD,6/9 KING CRAB LEGS EURO DSD,CRAB & LOBSTER,0,1202379756,FURNACE FILTERS,267146739,ADULT COUGH / COLD / FLU,1,100,F.EXPRESS: HEARTS OF ROMAINE,NA,NA,NA,NA,NA,NA,NA
13243,0,SPECIALTY FOODS,CARDAMON 3X5,SPICE - SPECIALTY,0,1201045023,FURNACE FILTERS,267146739,GRAB & GO,1,100,F.EXPRESS: HEARTS OF ROMAINE,NA,NA,NA,NA,NA,NA,NA
14312,0,VITAMINS,AMZINGGRASS CHOC GRN SUPERFOOD,SPECIALTY SUPPLEMENTS,0,1201128803,FURNACE FILTERS,267146739,VITAMINS-SINGLE LETTERS,2,100,F.EXPRESS: HEARTS OF ROMAINE,NA,NA,NA,NA,NA,NA,NA
13698,0,STATIONERY,HP 65 BLACK INK,INK JET CARTRIDGES,0,1202468509,GARDEN DECOR,267146739,CHOICE CHKS (INCLUDE BRISKETS),1,100,F.EXPRESS: HEARTS OF ROMAINE,NA,NA,NA,NA,NA,NA,NA
14314,0,VITAMINS,AMZINGGRASS CHOC GRN SUPERFOOD,SPECIALTY SUPPLEMENTS,0,1201128803,GIFT BASKETS,267146739,DIGITAL VIDEO DISK,2,100,F.EXPRESS: HEARTS OF ROMAINE,NA,NA,NA,NA,NA,NA,NA
13252,0,SPECIALTY FOODS,CARDAMON 3X5,SPICE - SPECIALTY,0,1201045023,GIFT WRAP SEASONAL,267146739,ALL OTHER EVERYDAY GIFTS,1,100,F.EXPRESS: HEARTS OF ROMAINE,NA,NA,NA,NA,NA,NA,NA
13250,0,SPECIALTY FOODS,CARDAMON 3X5,SPICE - SPECIALTY,0,1201045023,GRAB & GO,267146739,PRETZELS,1,100,F.EXPRESS: HEARTS OF ROMAINE,NA,NA,NA,NA,NA,NA,NA
9754,0,HOUSEWARES,HB COFFEE GRINDER BLACK,COFFEE ACCESSORIES,0,1202439988,GRAB N GO PRE-PACKAGED,267146739,NON ALCOHOLICS - BEER,1,100,F.EXPRESS: HEARTS OF ROMAINE,NA,NA,NA,NA,NA,NA,NA
10672,0,SEAFOOD,FRESH LUMP CRABMEAT MOD,CRAB & LOBSTER,0,191804322,GRADUATION CARDS,267146739,RIVER CITY CHICKEN,1,100,F.EXPRESS: HEARTS OF ROMAINE,NA,NA,NA,NA,NA,NA,NA
9705,0,HOUSEWARES,CUIS COMPCT BRD MAKER,SMALL APPLIANCES -A,0,1202557266,GRANOLA & TREAT BARS,267146739,LIQUOR-42 PROOF OR LESS,1,100,F.EXPRESS: HEARTS OF ROMAINE,NA,NA,NA,NA,NA,NA,NA
7125,0,COSMETICS & COTTON,BM BAREPRO LIQ FOUND-NATURAL,SPECIALTY COSMETICS,0,1202473361,GRAPES GREEN,267146739,PRETZELS,1,100,F.EXPRESS: HEARTS OF ROMAINE,NA,NA,NA,NA,NA,NA,NA
12742,0,SKIN CARE,WELEDA BODY BUTTER SKIN FOOD,FACIAL MOISTURIZERS AND TREATM,0,1202581460,GRAPES SPECIALTY,267146739,SUSHI,1,100,F.EXPRESS: HEARTS OF ROMAINE,NA,NA,NA,NA,NA,NA,NA
12186,0,SEASONAL/PARTY/TOYS/CARDS,NOTE LOVE HEART WRAPPED BOX,HMK STATIONARY,0,8927224,HARD SELTZERS,267146739,SPECIALTY ITALIAN,2,100,F.EXPRESS: HEARTS OF ROMAINE,NA,NA,NA,NA,NA,NA,NA
14585,0,VITAMINS,IN MELATONIN 5HTP +  RHODIOLA,SPECIALTY SUPPLEMENTS,0,1202402677,HARD SELTZERS,267146739,NOODLES/DUMPLINGS,1,100,F.EXPRESS: HEARTS OF ROMAINE,NA,NA,NA,NA,NA,NA,NA
2244,0,BEER / WINE / ALCOHOL BEV.,BLACK STALLION CHARDONNAY,WINE - PREMIUM CHARDONNAY,0,1201008286,HEALTHY BARS,1200549178,ORG CITRUS:LOOSE,1,100,TOFURKY HOLIDAY ROAST,NA,NA,NA,NA,NA,NA,NA
3410,0,BEER / WINE / ALCOHOL BEV.,FATTORIA BINI CHIANTI DOCG,WINE - IMPORTS,0,1201192855,HEALTHY SNACKS,526000070,RETAIL READY TWO BITE,1,100,CHICKN GE 806 SPLIT BREAST USA,NA,NA,NA,NA,NA,NA,NA
2468,0,BEER / WINE / ALCOHOL BEV.,CASTLE ROCK COLUMBIA CABERNET,WINE - PREMIUM CABERNET,0,1200234731,HEARING AID BATTERIES-A,526000070,LIQUOR-42 PROOF OR LESS,2,100,CHICKN GE 806 SPLIT BREAST USA,NA,NA,NA,NA,NA,NA,NA
4423,0,BEER / WINE / ALCOHOL BEV.,MARIELLA ROSE,WINE - IMPORTS,0,1202464521,HEMORRHOIDAL,526000070,SALADS CRUNCHY BLENDS,1,100,CHICKN GE 806 SPLIT BREAST USA,NA,NA,NA,NA,NA,NA,NA
621,0,AS SEEN ON TV & KAB,PET SLIPPERS BULLDOG,AS SEEN ON TV,0,1202469306,HERBAL/MEDICINAL TEA,526000070,BUTTER,1,100,CHICKN GE 806 SPLIT BREAST USA,NA,NA,NA,NA,NA,NA,NA
3413,0,BEER / WINE / ALCOHOL BEV.,FATTORIA BINI CHIANTI DOCG,WINE - IMPORTS,0,1201192855,HERBAL/MEDICINAL TEA,526000070,ING CAKE - LAYER/SHEET/CUPCAKE,1,100,CHICKN GE 806 SPLIT BREAST USA,NA,NA,NA,NA,NA,NA,NA
3417,0,BEER / WINE / ALCOHOL BEV.,FATTORIA BINI CHIANTI DOCG,WINE - IMPORTS,0,1201192855,HERBAL/MEDICINAL TEA,526000070,TRADITIONAL WHITE BREAD,1,100,CHICKN GE 806 SPLIT BREAST USA,NA,NA,NA,NA,NA,NA,NA
3418,0,BEER / WINE / ALCOHOL BEV.,FATTORIA BINI CHIANTI DOCG,WINE - IMPORTS,0,1201192855,HERBAL/MEDICINAL TEA,526000070,NON ALCOHOLICS - BEER,1,100,CHICKN GE 806 SPLIT BREAST USA,NA,NA,NA,NA,NA,NA,NA
3986,0,BEER / WINE / ALCOHOL BEV.,J VINEYARDS MULTI PINOT NOIR,WINE - PINOT NOIR,0,1202061022,HERBAL/MEDICINAL TEA,526000070,SPECIALTY SALAD DRESSING,1,100,CHICKN GE 806 SPLIT BREAST USA,NA,NA,NA,NA,NA,NA,NA
5624,0,BEER / WINE / ALCOHOL BEV.,SHEEP DOG PEANUT BUTTER WHISKY,LIQUOR-42 PROOF OR LESS,0,1202541647,HERBAL/MEDICINAL TEA,526000070,CANNED & JAR SAUERKRAUT,1,100,CHICKN GE 806 SPLIT BREAST USA,NA,NA,NA,NA,NA,NA,NA
5632,0,BEER / WINE / ALCOHOL BEV.,SHEFFIELD CREAM SHERRY,WINE - DESSERT,0,343516000,HERBAL/MEDICINAL TEA,526000070,DONUTS - PLU,1,100,CHICKN GE 806 SPLIT BREAST USA,NA,NA,NA,NA,NA,NA,NA
7707,0,DELI,INDEPENDENT PLU DELI SANDWICH,SANDWICH TRAYS,0,1202572282,HERBAL/MEDICINAL TEA,526000070,NAIL REVLON PRODUCTS,1,100,CHICKN GE 806 SPLIT BREAST USA,NA,NA,NA,NA,NA,NA,NA
8015,0,EYE & EAR CARE,SAV 3 PACK METAL,FOSTER GRANT EYEWEAR,0,1202366789,HERBAL/MEDICINAL TEA,526000070,GRAPES BLACK,1,100,CHICKN GE 806 SPLIT BREAST USA,NA,NA,NA,NA,NA,NA,NA
9472,0,HOUSEHOLD,GG80 BROWN JERSEY GLOVE,HOUSE HOLD ACCESSORIES,0,8942907,HERBAL/MEDICINAL TEA,526000070,SANDRIDGE SALADS,1,100,CHICKN GE 806 SPLIT BREAST USA,NA,NA,NA,NA,NA,NA,NA
10769,0,SEASONAL GM,ARIEL PLUSH,PLUSH -A1,0,1202544228,HERBAL/MEDICINAL TEA,526000070,PRETZELS,1,100,CHICKN GE 806 SPLIT BREAST USA,NA,NA,NA,NA,NA,NA,NA
3975,0,BEER / WINE / ALCOHOL BEV.,J VINEYARDS MULTI PINOT NOIR,WINE - PINOT NOIR,0,1202061022,HMK EVERYDAY GIFT BAGS,526000070,ING CAKE - LAYER/SHEET/CUPCAKE,1,100,CHICKN GE 806 SPLIT BREAST USA,NA,NA,NA,NA,NA,NA,NA
8049,0,EYE & EAR CARE,SAV 3 PACK METAL,FOSTER GRANT EYEWEAR,0,1202366789,HMK EVERYDAY GIFT BAGS,526000070,PRETZELS,1,100,CHICKN GE 806 SPLIT BREAST USA,NA,NA,NA,NA,NA,NA,NA
3505,0,BEER / WINE / ALCOHOL BEV.,FORTRESS CABERNET,WINE - PREMIUM CABERNET,0,1202588552,HMK SEASONAL GIFT BAGS,526000070,SPICE - MISC & DSD SPICES,1,100,CHICKN GE 806 SPLIT BREAST USA,NA,NA,NA,NA,NA,NA,NA
9031,0,HAIR CARE,IT'S A 10 MIRACLE SHINE SPRAY,PROFESSIONAL STYLING,0,1202123083,HMK SEASONAL GIFT BAGS,526000070,JUDAIC ITEMS,1,100,CHICKN GE 806 SPLIT BREAST USA,NA,NA,NA,NA,NA,NA,NA
2471,0,BEER / WINE / ALCOHOL BEV.,CASTLE ROCK COLUMBIA CABERNET,WINE - PREMIUM CABERNET,0,1200234731,HMK SEASONAL PARTY SUP HALLMAR,526000070,STARBUCKS MERCHANDISE,2,100,CHICKN GE 806 SPLIT BREAST USA,NA,NA,NA,NA,NA,NA,NA
8872,0,FRESH ARRANGEMENTS,FRESH ARRANGEMENT,FRESH ARRANGEMENTS,0,8936290,HMK STICKERS,526000070,TV MINI SERIES-RATED R,1,100,CHICKN GE 806 SPLIT BREAST USA,NA,NA,NA,NA,NA,NA,NA
12258,0,SEASONAL/PARTY/TOYS/CARDS,WRP CHRISTMASROLL,RPG SEASONAL WRAP BAG ACCESS,0,8921955,HOLLAND & NORWAY,526000070,DIGITAL VIDEO DISK,1,100,CHICKN GE 806 SPLIT BREAST USA,NA,NA,NA,NA,NA,NA,NA
12310,0,SHAVE,CONAIR SATINY SMOOTH ALL N ONE,WOMENS SHAVING- ELECTRIC RAZOR,0,1201753249,HOLLAND & NORWAY,526000070,STARBUCKS MERCHANDISE,1,100,CHICKN GE 806 SPLIT BREAST USA,NA,NA,NA,NA,NA,NA,NA
12837,0,SOAPS-HAND & BATH,ZUM BAG FRANK N MYRRH CLEAR,NATURAL&ORGANIC BAR&BODY WASH,0,1200557409,HOLLAND & NORWAY,526000070,SUPER PREMIUM,1,100,CHICKN GE 806 SPLIT BREAST USA,NA,NA,NA,NA,NA,NA,NA
12839,0,SOAPS-HAND & BATH,ZUM BAG FRANK N MYRRH CLEAR,NATURAL&ORGANIC BAR&BODY WASH,0,1200557409,HOLLAND & NORWAY,526000070,PRETZELS,1,100,CHICKN GE 806 SPLIT BREAST USA,NA,NA,NA,NA,NA,NA,NA
13658,0,SPORTS,TJ WATT 029 GAME GREAT TSHIRT,PITTSBURGH STEELERS,0,1202400764,HOME GIFT CARDS,526000070,CLOTHING-A1,1,100,CHICKN GE 806 SPLIT BREAST USA,NA,NA,NA,NA,NA,NA,NA
7678,0,DELI,HORMEL PEPPERONI/CHEESE    DIH,DELI SERVICE CASE CHEESES,0,1202533819,HORROR VIDEOS-RATED R,526000070,FRUIT SNACKS,1,100,CHICKN GE 806 SPLIT BREAST USA,NA,NA,NA,NA,NA,NA,NA
14260,0,VASES,RND ROSE GOLD VSE 3.75X8.5,VASES,0,1202260998,HOSIERY,526000070,MARKET DISTRICT GEN. MERCH-A,1,100,CHICKN GE 806 SPLIT BREAST USA,NA,NA,NA,NA,NA,NA,NA
2458,0,BEER / WINE / ALCOHOL BEV.,CASTLE ROCK COLUMBIA CABERNET,WINE - PREMIUM CABERNET,0,1200234731,HOT / COLD PACKS,526000070,SUSHI,2,100,CHICKN GE 806 SPLIT BREAST USA,NA,NA,NA,NA,NA,NA,NA
2480,0,BEER / WINE / ALCOHOL BEV.,CASTLE ROCK COLUMBIA CABERNET,WINE - PREMIUM CABERNET,0,1200234731,HOT ASIAN,526000070,PRETZELS,2,100,CHICKN GE 806 SPLIT BREAST USA,NA,NA,NA,NA,NA,NA,NA
36,0,ACCESSORY GIFT ITEMS,SMALL HEART,ACCESSORY GIFT ITEMS,0,8920168,HOT COLD BAGS - A,526000070,WINE - PREMIUM CHARDONNAY,1,100,CHICKN GE 806 SPLIT BREAST USA,NA,NA,NA,NA,NA,NA,NA
3447,0,BEER / WINE / ALCOHOL BEV.,FERRARI-CARANO SIENA,WINE - OTHER RED WINES,0,1200219602,HOT COLD BAGS - A,526000070,ALL OTHER EVERYDAY GIFTS,1,50,CHICKN GE 806 SPLIT BREAST USA,NA,NA,NA,NA,NA,NA,NA
8578,0,EYE & EAR CARE,SYSTANE ULTRA UNIT DOSE 60CT,ARTIFICIAL TEARS / OINT.& GELS,0,1202056907,HOT COLD BAGS - A,526000070,WINE - ZINFANDEL,1,100,CHICKN GE 806 SPLIT BREAST USA,NA,NA,NA,NA,NA,NA,NA
46,0,ACCESSORY GIFT ITEMS,SMALL HEART,ACCESSORY GIFT ITEMS,0,8920168,HOUSE HOLD ACCESSORIES,526000070,BAGGED CITRUS LEMONS/LIMES,1,100,CHICKN GE 806 SPLIT BREAST USA,NA,NA,NA,NA,NA,NA,NA
10458,0,PREPARED FOODS,COLE SLAW - SMALL,PREMADE GOURMET SALADS,0,1202150731,HOUSEHOLD PLASTICS,42704228,PRETZELS,1,100,SHRIMP PARTY PLATTER-SMALL,NA,NA,NA,NA,NA,NA,NA
3824,0,BEER / WINE / ALCOHOL BEV.,HESS COLL. NAPA CHARDONNAY,WINE - PREMIUM CHARDONNAY,0,398145877,IMMUNITY ADULT,1201727954,BAGGED CITRUS ORANGES,1,100,FRNCH SPICY BROWN DELI MUSTARD,NA,NA,NA,NA,NA,NA,NA
12861,0,SOFT DRINKS,LIPTON 12PK 16.9OZ PEACH,TEA - SWEETENED,0,8926988,IMMUNITY ADULT,1201727954,DIGITAL VIDEO DISK,1,100,FRNCH SPICY BROWN DELI MUSTARD,NA,NA,NA,NA,NA,NA,NA
5824,0,BEER / WINE / ALCOHOL BEV.,STERLING VC CHARDONNAY,WINE - PREMIUM CHARDONNAY,0,274620431,IN STORE CATERING,1201727954,RIVER CITY CHICKEN,1,100,FRNCH SPICY BROWN DELI MUSTARD,NA,NA,NA,NA,NA,NA,NA
14000,0,TRIAL AND CLIP STRIP,2PK SUPERSOFT TOASTI,SBT STRIPS,0,1202436297,ING BAKERY CAFE,1200455664,ALL OTHER STATIONERY,1,100,KSHR RED APPLE SMK CHDR-CD,NA,NA,NA,NA,NA,NA,NA
12875,0,SOFT DRINKS,ROCKSTAR PURE ZERO SLVR ICE,NON CARB DRINKS (TAXABLE),0,8938129,INK JET CARTRIDGES,1201622940,WINE - ZINFANDEL,1,100,BM MALT VINEGAR,NA,NA,NA,NA,NA,NA,NA
13729,0,STOMACH,FLORASTOR KIDS 20 SACHETS,PROBIOTICS CHILDREN,0,1201762703,INLINE CANDLES,1200793102,MARGARINE-QUARTERS,1,100,NATURALS LG POUND LOAF PAN,NA,NA,NA,NA,NA,NA,NA
13485,0,SPORTS,OPHS SWEATPANTS,OHIOPYLE HIGHSCHOOL,0,1201148601,INTERNAL BODY PAIN,1200234322,TRADITIONAL WHITE BREAD,1,100,FRENCH ONION DIP 3500,NA,NA,NA,NA,NA,NA,NA
13954,0,TOYS & TRADING CARDS,PEN KAREN,CHILDREN'S NAME ITEMS,0,8952099,INTERNAL BODY PAIN,1201173670,BAGGED CITRUS ORANGES,1,100,ICEHOUSE EDGE 24OZ CAN,NA,NA,NA,NA,NA,NA,NA
8880,0,FRESH ARRANGEMENTS,FRESH ARRANGEMENT,FRESH ARRANGEMENTS,0,8936290,JOINT HEALTH,1200234322,SPICE - MISC & DSD SPICES,1,100,FRENCH ONION DIP 3500,NA,NA,NA,NA,NA,NA,NA
13456,0,SPORTS,J SCHSTR 029  T SHIRT,PITTSBURGH STEELERS,0,1202400814,JOINT HEALTH,1200234322,NON ALCOHOLICS - BEER,1,100,FRENCH ONION DIP 3500,NA,NA,NA,NA,NA,NA,NA
5084,0,BEER / WINE / ALCOHOL BEV.,PINE RIDGE CHENIN BL+VIOGNIER,WINE - OTHER WHITE,0,518119984,JUDAIC ITEMS,1200234322,CHILDREN'S NAME ITEMS,1,100,FRENCH ONION DIP 3500,NA,NA,NA,NA,NA,NA,NA
5204,0,BEER / WINE / ALCOHOL BEV.,PRIMAL ROOTS RED BLEND,WINE - OTHER RED WINES,0,1201029130,JUICE 50%-100% JUICE,1200234322,ALL OTHER STATIONERY,1,100,FRENCH ONION DIP 3500,NA,NA,NA,NA,NA,NA,NA
5165,0,BEER / WINE / ALCOHOL BEV.,PRIMAL ROOTS RED BLEND,WINE - OTHER RED WINES,0,1201029130,JUICE KOMBUCHA/TONIC,1200234322,TRADITIONAL WHITE BREAD,1,100,FRENCH ONION DIP 3500,NA,NA,NA,NA,NA,NA,NA
13744,0,STOMACH,PHILLIPS FIBER GUMMIES,LAXATIVES,0,1202019542,JUICES,1200234322,FAMILY VIDEOS,1,100,FRENCH ONION DIP 3500,NA,NA,NA,NA,NA,NA,NA
1341,0,BEER / WINE / ALCOHOL BEV.,176L CANADIAN CLUB WHISKEY,LIQUOR - WHISKEY,0,1200234559,KIDS TABLEWARE-A,1201247902,WINE - PREMIUM CHARDONNAY,1,50,9160B SWEET CAROLINA SWEET TEA,NA,NA,NA,NA,NA,NA,NA
5150,0,BEER / WINE / ALCOHOL BEV.,PRIMAL ROOTS RED BLEND,WINE - OTHER RED WINES,0,1201029130,KIDS TABLEWARE-A,1200234322,DSD BULK CANDY,1,100,FRENCH ONION DIP 3500,NA,NA,NA,NA,NA,NA,NA
277,0,AROMATHERAPY AND FRAGRANCES,OIL DIFFUSER SILVERLEAF,DIFFUSERS,0,1202559880,KITCHEN GADGETS-A,1201729743,DIGITAL VIDEO DISK,1,100,MD SRIRACHA SAUCE,NA,NA,NA,NA,NA,NA,NA
278,0,AROMATHERAPY AND FRAGRANCES,OIL DIFFUSER SILVERLEAF,DIFFUSERS,0,1202559880,KITCHEN GADGETS-A,1201729743,LOCAL HOME GROWN PRODUCE(CASH),1,100,MD SRIRACHA SAUCE,NA,NA,NA,NA,NA,NA,NA
279,0,AROMATHERAPY AND FRAGRANCES,OIL DIFFUSER SILVERLEAF,DIFFUSERS,0,1202559880,KITCHEN GADGETS-A,1201729743,SPECIALTY SALAD DRESSING,1,100,MD SRIRACHA SAUCE,NA,NA,NA,NA,NA,NA,NA
285,0,AROMATHERAPY AND FRAGRANCES,OIL DIFFUSER SILVERLEAF,DIFFUSERS,0,1202559880,KITCHEN GADGETS-A,1201729743,WINE - ZINFANDEL,1,100,MD SRIRACHA SAUCE,NA,NA,NA,NA,NA,NA,NA
292,0,AROMATHERAPY AND FRAGRANCES,OIL DIFFUSER SILVERLEAF,DIFFUSERS,0,1202559880,KITCHEN GADGETS-A,1201729743,LIQUOR-42 PROOF OR LESS,1,100,MD SRIRACHA SAUCE,NA,NA,NA,NA,NA,NA,NA
294,0,AROMATHERAPY AND FRAGRANCES,OIL DIFFUSER SILVERLEAF,DIFFUSERS,0,1202559880,KITCHEN GADGETS-A,1201729743,DONUTS - PLU,1,100,MD SRIRACHA SAUCE,NA,NA,NA,NA,NA,NA,NA
338,0,AS SEEN ON TV & KAB,CORDLES RECHARGEABLE FAN,AS SEEN ON TV,0,1202429057,KITCHEN GADGETS-A,1201729743,CARROTS BASE BABY CUT,1,100,MD SRIRACHA SAUCE,NA,NA,NA,NA,NA,NA,NA
462,0,AS SEEN ON TV & KAB,PET PJ PANTS BOSTON TERRIER,AS SEEN ON TV,0,1202503154,KITCHEN GADGETS-A,1201729743,MARKET DISTRICT CHOPPING BLOCK,1,100,MD SRIRACHA SAUCE,NA,NA,NA,NA,NA,NA,NA
465,0,AS SEEN ON TV & KAB,PET PJ PANTS BOSTON TERRIER,AS SEEN ON TV,0,1202503154,KITCHEN GADGETS-A,1201729743,DRIED RICE,1,100,MD SRIRACHA SAUCE,NA,NA,NA,NA,NA,NA,NA
478,0,AS SEEN ON TV & KAB,PET PJ PANTS CHIHUAHUA L,AS SEEN ON TV,0,1202503106,KITCHEN GADGETS-A,1201729743,CARROTS PREMIUM,1,100,MD SRIRACHA SAUCE,NA,NA,NA,NA,NA,NA,NA
2041,0,BEER / WINE / ALCOHOL BEV.,ALEX VALLEY SIN ZIN,WINE - ZINFANDEL,0,834027993,KITCHEN GADGETS-A,1201729743,PRETZELS,1,100,MD SRIRACHA SAUCE,NA,NA,NA,NA,NA,NA,NA
4531,0,BEER / WINE / ALCOHOL BEV.,MODERN TIMES SEASONAL 4PK CANS,BEERS - SPECIALTY & MICRO,0,1202207717,KITCHEN GADGETS-A,1201729743,ALL OTHER EVERYDAY GIFTS,1,100,MD SRIRACHA SAUCE,NA,NA,NA,NA,NA,NA,NA
5067,0,BEER / WINE / ALCOHOL BEV.,PASO HILLS CABERNET,WINE - PREMIUM CABERNET,0,1202411477,KITCHEN GADGETS-A,1201729743,ONIONS WHITE,1,100,MD SRIRACHA SAUCE,NA,NA,NA,NA,NA,NA,NA
5106,0,BEER / WINE / ALCOHOL BEV.,PRESQUE ISLE RIESLING,WINE - REGIONALS,0,1202262447,KITCHEN GADGETS-A,1201729743,BAGGED CITRUS LEMONS/LIMES,1,100,MD SRIRACHA SAUCE,NA,NA,NA,NA,NA,NA,NA
